gid,cname,planting,harvest,wsgd,gwad
73,Kahama Township Authority,2023-02-11,2023-06-23,0,3732
73,Kahama Township Authority,2023-02-24,2023-06-29,0.573,2818
73,Kahama Township Authority,2023-02-19,2023-06-29,0.603,3645
73,Kahama Township Authority,2023-02-21,2023-06-29,0,3560
73,Kahama Township Authority,2023-02-25,2023-06-29,0.628,2904
73,Kahama Township Authority,2023-03-01,2023-06-29,0.635,2653
73,Kahama Township Authority,2023-02-26,2023-06-29,0.462,2804
73,Kahama Township Authority,2023-02-04,2023-06-15,0,3375
73,Kahama Township Authority,2023-03-01,2023-06-29,0.6,2426
73,Kahama Township Authority,2023-02-05,2023-06-14,0,3457
73,Kahama Township Authority,2023-03-01,2023-06-29,0,2839
73,Kahama Township Authority,2023-02-06,2023-06-22,0.39,3792
73,Kahama Township Authority,2023-02-18,2023-06-29,0.707,3709
73,Kahama Township Authority,2023-02-20,2023-06-29,0.488,3453
73,Kahama Township Authority,2023-02-15,2023-06-29,0.729,3769
73,Kahama Township Authority,2023-02-25,2023-06-29,0.395,3191
73,Kahama Township Authority,2023-02-25,2023-06-29,0.573,2807
73,Kahama Township Authority,2023-02-05,2023-06-16,0,3338
73,Kahama Township Authority,2023-02-05,2023-06-19,0.568,3584
73,Kahama Township Authority,2023-02-13,2023-06-24,0,3760
73,Kahama Township Authority,2023-02-27,2023-06-29,0,2970
73,Kahama Township Authority,2023-02-12,2023-06-29,0,4157
73,Kahama Township Authority,2022-10-10,2023-02-13,0,3162
73,Kahama Township Authority,2022-10-06,2023-02-09,0,2952
73,Kahama Township Authority,2022-10-09,2023-02-12,0,3079
73,Kahama Township Authority,2022-10-10,2023-02-14,0,3162
73,Kahama Township Authority,2022-11-04,2023-03-06,0,2888
73,Kahama Township Authority,2022-10-22,2023-02-26,0,3089
73,Kahama Township Authority,2022-11-02,2023-03-06,0,3095
73,Kahama Township Authority,2022-10-20,2023-02-23,0,3064
73,Kahama Township Authority,2022-10-29,2023-03-05,0,3378
73,Kahama Township Authority,2022-10-10,2023-02-15,0,3322
73,Kahama Township Authority,2022-10-07,2023-02-09,0,2937
73,Kahama Township Authority,2022-11-01,2023-03-06,0,3104
73,Kahama Township Authority,2022-10-26,2023-03-02,0,3136
73,Kahama Township Authority,2022-10-22,2023-02-25,0,2918
73,Kahama Township Authority,2022-10-26,2023-03-04,0,3392
73,Kahama Township Authority,2022-10-21,2023-02-25,0,3036
73,Kahama Township Authority,2022-10-11,2023-02-14,0,3210
73,Kahama Township Authority,2022-10-25,2023-02-27,0,3164
73,Kahama Township Authority,2022-10-13,2023-02-17,0,3282
73,Kahama Township Authority,2022-10-06,2023-02-10,0,3065
73,Kahama Township Authority,2022-10-11,2023-02-14,0,3160
73,Kahama Township Authority,2022-10-25,2023-02-28,0,3133
73,Kahama Township Authority,2022-10-19,2023-02-22,0,2984
73,Kahama Township Authority,2022-10-26,2023-03-02,0,3245
73,Kahama Township Authority,2022-10-06,2023-02-10,0,3000
73,Kahama Township Authority,2022-10-26,2023-03-03,0,3399
73,Kahama Township Authority,2022-10-17,2023-02-20,0,3112
73,Kahama Township Authority,2022-10-22,2023-02-25,0,2989
73,Kahama Township Authority,2022-10-10,2023-02-14,0,3255
73,Kahama Township Authority,2022-10-11,2023-02-16,0,3173
73,Kahama Township Authority,2022-10-26,2023-03-01,0,3278
73,Kahama Township Authority,2022-10-08,2023-02-12,0,3039
73,Kahama Township Authority,2022-10-18,2023-02-21,0,3054
73,Kahama Township Authority,2022-10-14,2023-02-18,0,3098
73,Kahama Township Authority,2022-10-16,2023-02-21,0,3353
73,Kahama Township Authority,2022-10-20,2023-02-24,0,3139
73,Kahama Township Authority,2022-10-06,2023-02-08,0,2970
73,Kahama Township Authority,2022-10-07,2023-02-10,0,2932
73,Kahama Township Authority,2022-10-20,2023-02-24,0,3135
73,Kahama Township Authority,2022-10-13,2023-02-18,0,3180
73,Kahama Township Authority,2022-02-06,2022-07-01,0.024,4367
73,Kahama Township Authority,2022-02-06,2022-07-01,0.308,4181
73,Kahama Township Authority,2022-02-23,2022-07-01,0,2872
73,Kahama Township Authority,2022-02-10,2022-07-01,0,4341
73,Kahama Township Authority,2022-02-02,2022-07-01,0.235,4547
73,Kahama Township Authority,2022-02-24,2022-07-01,0,2804
73,Kahama Township Authority,2022-02-24,2022-07-01,0,2808
73,Kahama Township Authority,2022-02-11,2022-07-01,0,4257
73,Kahama Township Authority,2022-02-03,2022-07-01,0,4883
73,Kahama Township Authority,2022-02-28,2022-07-01,0.293,2134
73,Kahama Township Authority,2022-02-18,2022-07-01,0,3517
73,Kahama Township Authority,2022-02-19,2022-07-01,0,3465
73,Kahama Township Authority,2022-02-19,2022-07-01,0,3465
73,Kahama Township Authority,2022-02-28,2022-07-01,0,2324
73,Kahama Township Authority,2022-02-04,2022-07-01,0.137,4621
73,Kahama Township Authority,2022-01-31,2022-07-01,0,4711
73,Kahama Township Authority,2022-03-01,2022-07-01,0,2247
73,Kahama Township Authority,2022-02-06,2022-07-01,0.309,4141
73,Kahama Township Authority,2022-02-07,2022-07-01,0,4439
73,Kahama Township Authority,2022-02-12,2022-07-01,0.136,3972
73,Kahama Township Authority,2022-02-05,2022-07-01,0,4569
73,Kahama Township Authority,2022-02-02,2022-07-01,0,4902
73,Kahama Township Authority,2022-02-02,2022-07-01,0,4940
73,Kahama Township Authority,2022-02-02,2022-07-01,0,4805
73,Kahama Township Authority,2022-02-02,2022-07-01,0,4915
73,Kahama Township Authority,2022-02-27,2022-07-01,0,2461
73,Kahama Township Authority,2022-02-17,2022-07-01,0.125,3485
73,Kahama Township Authority,2022-02-23,2022-07-01,0,2873
73,Kahama Township Authority,2022-02-28,2022-07-01,0,2338
73,Kahama Township Authority,2022-02-01,2022-07-01,0,4724
73,Kahama Township Authority,2022-02-23,2022-07-01,0.201,2709
73,Kahama Township Authority,2022-02-03,2022-07-01,0,4816
73,Kahama Township Authority,2022-02-07,2022-07-01,0.098,4257
73,Kahama Township Authority,2022-02-13,2022-07-01,0,4059
73,Kahama Township Authority,2022-02-27,2022-07-01,0.051,2359
73,Kahama Township Authority,2022-02-23,2022-07-01,0,2885
73,Kahama Township Authority,2022-02-11,2022-07-01,0,4243
73,Kahama Township Authority,2022-02-06,2022-07-01,0.234,4222
73,Kahama Township Authority,2022-02-07,2022-07-01,0.255,4113
73,Kahama Township Authority,2022-01-31,2022-07-01,0.391,4314
73,Kahama Township Authority,2021-10-20,2022-02-24,0,3820
73,Kahama Township Authority,2021-10-17,2022-02-20,0,3972
73,Kahama Township Authority,2021-10-21,2022-02-26,0,3858
73,Kahama Township Authority,2021-10-28,2022-03-06,0,3613
73,Kahama Township Authority,2021-10-11,2022-02-15,0,4158
73,Kahama Township Authority,2021-10-17,2022-02-20,0,3922
73,Kahama Township Authority,2021-11-03,2022-03-06,0,3034
73,Kahama Township Authority,2021-10-20,2022-02-24,0,3910
73,Kahama Township Authority,2021-10-14,2022-02-19,0,4170
73,Kahama Township Authority,2021-10-10,2022-02-13,0,4158
73,Kahama Township Authority,2021-10-17,2022-02-20,0,3938
73,Kahama Township Authority,2021-10-14,2022-02-19,0,4192
73,Kahama Township Authority,2021-10-29,2022-03-06,0,3536
73,Kahama Township Authority,2021-10-10,2022-02-13,0,4158
73,Kahama Township Authority,2021-10-07,2022-02-10,0,3960
73,Kahama Township Authority,2021-10-07,2022-02-10,0,3960
73,Kahama Township Authority,2021-10-20,2022-02-24,0,3935
73,Kahama Township Authority,2021-10-17,2022-02-20,0,3942
73,Kahama Township Authority,2021-10-28,2022-03-06,0,3613
73,Kahama Township Authority,2021-10-09,2022-02-12,0,4059
73,Kahama Township Authority,2021-10-09,2022-02-12,0,4059
73,Kahama Township Authority,2021-10-17,2022-02-20,0,3980
73,Kahama Township Authority,2021-11-01,2022-03-06,0,3304
73,Kahama Township Authority,2021-10-16,2022-02-21,0,4063
73,Kahama Township Authority,2021-10-28,2022-03-06,0,3600
73,Kahama Township Authority,2021-10-16,2022-02-21,0,4068
73,Kahama Township Authority,2021-10-15,2022-02-20,0,3973
73,Kahama Township Authority,2021-10-07,2022-02-10,0,3960
73,Kahama Township Authority,2021-10-30,2022-03-06,0,3464
73,Kahama Township Authority,2021-10-14,2022-02-19,0,4168
73,Kahama Township Authority,2021-10-06,2022-02-08,0,3960
73,Kahama Township Authority,2021-10-11,2022-02-15,0,4158
73,Kahama Township Authority,2021-10-11,2022-02-15,0,4158
73,Kahama Township Authority,2021-10-28,2022-03-06,0,3586
73,Kahama Township Authority,2021-10-18,2022-02-22,0,4010
73,Kahama Township Authority,2021-10-07,2022-02-10,0,3960
73,Kahama Township Authority,2021-10-20,2022-02-24,0,3892
73,Kahama Township Authority,2021-11-02,2022-03-06,0,3153
73,Kahama Township Authority,2021-10-18,2022-02-22,0,3951
73,Kahama Township Authority,2021-10-20,2022-02-24,0,3900
80,Lake Eyasi,2023-02-14,2023-06-25,0.982,2867
80,Lake Eyasi,2023-02-24,2023-06-29,0.961,2125
80,Lake Eyasi,2023-02-05,2023-06-16,0.982,3058
80,Lake Eyasi,2023-02-13,2023-06-26,0.972,2930
80,Lake Eyasi,2023-02-15,2023-06-29,0.986,2778
80,Lake Eyasi,2023-02-16,2023-06-28,0.867,2668
80,Lake Eyasi,2023-02-05,2023-06-19,0.873,3110
80,Lake Eyasi,2023-02-28,2023-06-29,0.965,1758
80,Lake Eyasi,2023-02-17,2023-06-29,1,2767
80,Lake Eyasi,2023-02-18,2023-06-29,0.963,2475
80,Lake Eyasi,2023-02-26,2023-06-29,0.946,1962
80,Lake Eyasi,2023-02-09,2023-06-21,0.87,2998
80,Lake Eyasi,2023-02-18,2023-06-29,0.979,2567
80,Lake Eyasi,2023-01-31,2023-06-10,0.874,3250
80,Lake Eyasi,2023-02-27,2023-06-29,0.985,1617
80,Lake Eyasi,2023-02-15,2023-06-27,0.879,2740
80,Lake Eyasi,2023-02-17,2023-06-29,0.967,2727
80,Lake Eyasi,2023-02-24,2023-06-29,0.966,2179
80,Lake Eyasi,2023-02-11,2023-06-23,0.877,2973
80,Lake Eyasi,2023-02-21,2023-06-29,0.964,2183
80,Lake Eyasi,2023-02-06,2023-06-16,0.982,3025
80,Lake Eyasi,2023-02-21,2023-06-29,0.969,2454
80,Lake Eyasi,2023-02-03,2023-06-14,0.888,3190
80,Lake Eyasi,2023-02-26,2023-06-29,0.953,2040
80,Lake Eyasi,2023-02-16,2023-06-29,0.986,2620
80,Lake Eyasi,2023-02-14,2023-06-26,0.982,2775
80,Lake Eyasi,2023-02-04,2023-06-17,0.886,3150
80,Lake Eyasi,2023-02-17,2023-06-28,0.872,2746
80,Lake Eyasi,2023-02-06,2023-06-19,0.882,3034
80,Lake Eyasi,2023-02-16,2023-06-29,0.965,2715
80,Lake Eyasi,2023-02-27,2023-06-29,0.937,1912
80,Lake Eyasi,2023-02-09,2023-06-21,0.87,2998
80,Lake Eyasi,2023-02-01,2023-06-12,0.88,3288
80,Lake Eyasi,2023-02-15,2023-06-26,0.972,2906
80,Lake Eyasi,2023-01-31,2023-06-12,0.89,3296
80,Lake Eyasi,2023-02-27,2023-06-29,0.981,1786
80,Lake Eyasi,2023-02-27,2023-06-29,0.967,1669
80,Lake Eyasi,2023-02-07,2023-06-17,0.987,3012
80,Lake Eyasi,2023-02-18,2023-06-29,0.981,2671
80,Lake Eyasi,2023-02-02,2023-06-17,0.888,3244
80,Lake Eyasi,2022-10-10,2023-02-13,0,2585
80,Lake Eyasi,2022-10-11,2023-02-15,0,2777
80,Lake Eyasi,2022-11-03,2023-03-06,0,3025
80,Lake Eyasi,2022-10-17,2023-02-21,0,2735
80,Lake Eyasi,2022-10-27,2023-03-04,0,3265
80,Lake Eyasi,2022-10-23,2023-02-26,0,2964
80,Lake Eyasi,2022-10-13,2023-02-16,0,2861
80,Lake Eyasi,2022-10-26,2023-03-02,0,3107
80,Lake Eyasi,2022-10-29,2023-03-05,0,3275
80,Lake Eyasi,2022-11-01,2023-03-06,0,3141
80,Lake Eyasi,2022-10-11,2023-02-14,0,2674
80,Lake Eyasi,2022-10-24,2023-02-27,0,2933
80,Lake Eyasi,2022-10-06,2023-02-08,0,2169
80,Lake Eyasi,2022-10-09,2023-02-12,0,2544
80,Lake Eyasi,2022-10-20,2023-02-25,0,2906
80,Lake Eyasi,2022-11-03,2023-03-06,0,2943
80,Lake Eyasi,2022-10-08,2023-02-11,0,2377
80,Lake Eyasi,2022-10-24,2023-02-26,0,2927
80,Lake Eyasi,2022-10-14,2023-02-18,0,2956
80,Lake Eyasi,2022-10-17,2023-02-22,0,2795
80,Lake Eyasi,2022-10-19,2023-02-22,0,2821
80,Lake Eyasi,2022-10-08,2023-02-12,0,2447
80,Lake Eyasi,2022-10-27,2023-03-03,0,3043
80,Lake Eyasi,2022-10-16,2023-02-20,0,2753
80,Lake Eyasi,2022-10-08,2023-02-12,0,2499
80,Lake Eyasi,2022-10-23,2023-02-26,0,2964
80,Lake Eyasi,2022-10-10,2023-02-13,0,2661
80,Lake Eyasi,2022-10-08,2023-02-11,0,2448
80,Lake Eyasi,2022-10-18,2023-02-22,0,2858
80,Lake Eyasi,2022-10-31,2023-03-06,0,3175
80,Lake Eyasi,2022-10-15,2023-02-18,0,2801
80,Lake Eyasi,2022-10-12,2023-02-16,0,2855
80,Lake Eyasi,2022-10-16,2023-02-20,0,2818
80,Lake Eyasi,2022-10-09,2023-02-12,0,2528
80,Lake Eyasi,2022-10-16,2023-02-21,0,2983
80,Lake Eyasi,2022-10-26,2023-03-03,0,3248
80,Lake Eyasi,2022-11-02,2023-03-06,0,3033
80,Lake Eyasi,2022-10-17,2023-02-21,0,2743
80,Lake Eyasi,2022-10-14,2023-02-18,0,2948
80,Lake Eyasi,2022-10-21,2023-02-25,0,2832
80,Lake Eyasi,2022-02-15,2022-07-01,0.804,2991
80,Lake Eyasi,2022-02-15,2022-07-01,0.804,2991
80,Lake Eyasi,2022-02-27,2022-07-01,0.817,1640
80,Lake Eyasi,2022-02-23,2022-07-01,0.811,2075
80,Lake Eyasi,2022-02-08,2022-07-01,0.809,3504
80,Lake Eyasi,2022-02-17,2022-07-01,0.809,2790
80,Lake Eyasi,2022-02-11,2022-07-01,0.805,3413
80,Lake Eyasi,2022-02-27,2022-07-01,0.817,1640
80,Lake Eyasi,2022-02-08,2022-07-01,0.809,3504
80,Lake Eyasi,2022-01-31,2022-07-01,0.803,4138
80,Lake Eyasi,2022-02-18,2022-07-01,0.809,2679
80,Lake Eyasi,2022-02-07,2022-07-01,0.807,3614
80,Lake Eyasi,2022-02-22,2022-07-01,0.81,2186
80,Lake Eyasi,2022-02-28,2022-07-01,0.819,1562
80,Lake Eyasi,2022-02-06,2022-07-01,0.804,3723
80,Lake Eyasi,2022-03-01,2022-07-01,0.822,1482
80,Lake Eyasi,2022-02-28,2022-07-01,0.819,1562
80,Lake Eyasi,2022-02-06,2022-07-01,0.804,3723
80,Lake Eyasi,2022-02-01,2022-07-01,0.806,4152
80,Lake Eyasi,2022-01-31,2022-07-01,0.803,4138
80,Lake Eyasi,2022-02-20,2022-07-01,0.811,2502
80,Lake Eyasi,2022-02-23,2022-07-01,0.811,2075
80,Lake Eyasi,2022-02-24,2022-07-01,0.813,1995
80,Lake Eyasi,2022-02-16,2022-07-01,0.803,2892
80,Lake Eyasi,2022-02-02,2022-07-01,0.798,4167
80,Lake Eyasi,2022-02-27,2022-07-01,0.817,1640
80,Lake Eyasi,2022-02-18,2022-07-01,0.809,2679
80,Lake Eyasi,2022-02-10,2022-07-01,0.805,3514
80,Lake Eyasi,2022-02-04,2022-07-01,0.804,4014
80,Lake Eyasi,2022-02-23,2022-07-01,0.812,2077
80,Lake Eyasi,2022-02-10,2022-07-01,0.805,3518
80,Lake Eyasi,2022-02-10,2022-07-01,0.805,3514
80,Lake Eyasi,2022-02-08,2022-07-01,0.809,3504
80,Lake Eyasi,2022-02-25,2022-07-01,0.814,1903
80,Lake Eyasi,2022-02-04,2022-07-01,0.804,4014
80,Lake Eyasi,2022-03-01,2022-07-01,0.822,1482
80,Lake Eyasi,2022-02-15,2022-07-01,0.804,2993
80,Lake Eyasi,2022-02-06,2022-07-01,0.804,3717
80,Lake Eyasi,2022-02-07,2022-07-01,0.807,3614
80,Lake Eyasi,2022-02-05,2022-07-01,0.801,3923
80,Lake Eyasi,2021-10-29,2022-03-06,0,3386
80,Lake Eyasi,2021-10-25,2022-03-03,0,3776
80,Lake Eyasi,2021-10-26,2022-03-04,0,3682
80,Lake Eyasi,2021-10-21,2022-02-26,0,3629
80,Lake Eyasi,2021-10-19,2022-02-23,0,3752
80,Lake Eyasi,2021-10-27,2022-03-06,0,3542
80,Lake Eyasi,2021-10-27,2022-03-06,0,3539
80,Lake Eyasi,2021-10-31,2022-03-06,0,3262
80,Lake Eyasi,2021-11-02,2022-03-06,0,3052
80,Lake Eyasi,2021-10-19,2022-02-23,0,3752
80,Lake Eyasi,2021-11-01,2022-03-06,0,3196
80,Lake Eyasi,2021-11-02,2022-03-06,0,3052
80,Lake Eyasi,2021-10-25,2022-03-03,0,3775
80,Lake Eyasi,2021-10-07,2022-02-10,0,3772
80,Lake Eyasi,2021-11-01,2022-03-06,0,3192
80,Lake Eyasi,2021-10-21,2022-02-26,0,3625
80,Lake Eyasi,2021-10-30,2022-03-06,0,3321
80,Lake Eyasi,2021-10-19,2022-02-23,0,3752
80,Lake Eyasi,2021-10-31,2022-03-06,0,3259
80,Lake Eyasi,2021-10-20,2022-02-24,0,3694
80,Lake Eyasi,2021-10-10,2022-02-13,0,4046
80,Lake Eyasi,2021-10-20,2022-02-24,0,3695
80,Lake Eyasi,2021-10-31,2022-03-06,0,3262
80,Lake Eyasi,2021-10-27,2022-03-06,0,3541
80,Lake Eyasi,2021-10-07,2022-02-10,0,3780
80,Lake Eyasi,2021-10-28,2022-03-06,0,3446
80,Lake Eyasi,2021-10-30,2022-03-06,0,3321
80,Lake Eyasi,2021-10-28,2022-03-06,0,3441
80,Lake Eyasi,2021-10-09,2022-02-12,0,3928
80,Lake Eyasi,2021-10-27,2022-03-06,0,3538
80,Lake Eyasi,2021-10-16,2022-02-21,0,3828
80,Lake Eyasi,2021-10-23,2022-03-01,0,3790
80,Lake Eyasi,2021-10-08,2022-02-11,0,3901
80,Lake Eyasi,2021-10-29,2022-03-06,0,3386
80,Lake Eyasi,2021-10-08,2022-02-11,0,3901
80,Lake Eyasi,2021-10-27,2022-03-06,0,3542
80,Lake Eyasi,2021-10-26,2022-03-04,0,3684
80,Lake Eyasi,2021-10-09,2022-02-12,0,3921
80,Lake Eyasi,2021-10-23,2022-03-01,0,3786
80,Lake Eyasi,2021-10-08,2022-02-11,0,3908
81,Lake Victoria,2022-10-08,2023-02-11,0,2951
85,Handeni Township Authority,2023-02-17,2023-06-29,0.785,2855
85,Handeni Township Authority,2023-02-21,2023-06-29,0.68,2461
85,Handeni Township Authority,2023-02-03,2023-06-16,0.876,3222
85,Handeni Township Authority,2023-02-14,2023-06-25,0.814,3069
85,Handeni Township Authority,2023-02-05,2023-06-18,0.877,3075
85,Handeni Township Authority,2023-02-24,2023-06-29,0.652,2076
85,Handeni Township Authority,2022-10-30,2023-03-05,0,3404
85,Handeni Township Authority,2022-11-02,2023-03-06,0,3090
85,Handeni Township Authority,2022-10-13,2023-02-16,0,3215
85,Handeni Township Authority,2022-10-19,2023-02-22,0,3082
85,Handeni Township Authority,2022-10-06,2023-02-10,0,3035
85,Handeni Township Authority,2022-11-03,2023-03-06,0,2990
85,Handeni Township Authority,2022-10-25,2023-02-27,0,3156
85,Handeni Township Authority,2022-10-19,2023-02-22,0,3100
85,Handeni Township Authority,2022-10-18,2023-02-22,0,3118
85,Handeni Township Authority,2022-10-18,2023-02-23,0,3025
85,Handeni Township Authority,2022-10-30,2023-03-05,0,3409
85,Handeni Township Authority,2022-10-19,2023-02-23,0,3074
85,Handeni Township Authority,2022-11-01,2023-03-06,0,3220
85,Handeni Township Authority,2022-10-23,2023-02-26,0,2983
85,Handeni Township Authority,2022-10-17,2023-02-22,0,3181
85,Handeni Township Authority,2022-11-04,2023-03-06,0,2867
85,Handeni Township Authority,2022-10-31,2023-03-06,0,3167
85,Handeni Township Authority,2022-10-08,2023-02-11,0,3077
85,Handeni Township Authority,2022-10-21,2023-02-24,0,3106
85,Handeni Township Authority,2022-10-08,2023-02-12,0,3175
85,Handeni Township Authority,2022-10-24,2023-02-26,0,3095
85,Handeni Township Authority,2022-10-17,2023-02-21,0,3084
85,Handeni Township Authority,2022-10-29,2023-03-05,0,3161
85,Handeni Township Authority,2022-10-13,2023-02-17,0,3149
85,Handeni Township Authority,2022-10-09,2023-02-14,0,3267
85,Handeni Township Authority,2022-10-08,2023-02-12,0,3094
85,Handeni Township Authority,2022-10-18,2023-02-21,0,3130
85,Handeni Township Authority,2022-10-26,2023-03-02,0,3234
85,Handeni Township Authority,2022-11-04,2023-03-06,0,3119
85,Handeni Township Authority,2022-10-15,2023-02-20,0,3241
85,Handeni Township Authority,2022-10-10,2023-02-13,0,3160
85,Handeni Township Authority,2022-10-10,2023-02-14,0,3173
85,Handeni Township Authority,2022-10-28,2023-03-04,0,3254
85,Handeni Township Authority,2022-10-06,2023-02-09,0,2974
85,Handeni Township Authority,2022-10-06,2023-02-10,0,3050
85,Handeni Township Authority,2022-10-12,2023-02-16,0,3235
85,Handeni Township Authority,2022-10-26,2023-03-01,0,3302
85,Handeni Township Authority,2022-10-15,2023-02-19,0,3076
85,Handeni Township Authority,2022-10-26,2023-03-02,0,3249
85,Handeni Township Authority,2022-10-29,2023-03-06,0,3348
85,Handeni Township Authority,2022-02-28,2022-07-01,0.729,1495
85,Handeni Township Authority,2022-02-23,2022-07-01,0.716,2073
85,Handeni Township Authority,2022-02-25,2022-07-01,0.718,1891
85,Handeni Township Authority,2022-02-28,2022-07-01,0.73,1488
85,Handeni Township Authority,2022-01-31,2022-07-01,0.698,4044
85,Handeni Township Authority,2022-02-12,2022-07-01,0.707,3301
85,Handeni Township Authority,2022-02-21,2022-07-01,0.714,2378
85,Handeni Township Authority,2022-02-25,2022-07-01,0.719,1882
85,Handeni Township Authority,2022-02-19,2022-07-01,0.713,2577
85,Handeni Township Authority,2022-02-11,2022-07-01,0.71,3373
85,Handeni Township Authority,2022-02-07,2022-07-01,0.708,3593
85,Handeni Township Authority,2022-02-05,2022-07-01,0.71,3880
85,Handeni Township Authority,2022-03-01,2022-07-01,0.728,1409
85,Handeni Township Authority,2022-02-11,2022-07-01,0.702,3428
85,Handeni Township Authority,2022-03-01,2022-07-01,0.726,1449
85,Handeni Township Authority,2022-02-20,2022-07-01,0.715,2496
85,Handeni Township Authority,2022-02-19,2022-07-01,0.711,2627
85,Handeni Township Authority,2022-02-02,2022-07-01,0.704,4122
85,Handeni Township Authority,2022-02-14,2022-07-01,0.708,3098
85,Handeni Township Authority,2022-02-24,2022-07-01,0.721,1967
85,Handeni Township Authority,2022-02-20,2022-07-01,0.718,2480
85,Handeni Township Authority,2022-02-07,2022-07-01,0.712,3583
85,Handeni Township Authority,2022-02-20,2022-07-01,0.712,2535
85,Handeni Township Authority,2022-02-02,2022-07-01,0.7,4140
85,Handeni Township Authority,2022-02-17,2022-07-01,0.715,2760
85,Handeni Township Authority,2022-02-07,2022-07-01,0.706,3653
85,Handeni Township Authority,2022-02-26,2022-07-01,0.715,1866
85,Handeni Township Authority,2022-02-09,2022-07-01,0.717,3360
85,Handeni Township Authority,2022-02-17,2022-07-01,0.716,2777
85,Handeni Township Authority,2022-02-23,2022-07-01,0.719,2061
85,Handeni Township Authority,2022-02-07,2022-07-01,0.716,3559
85,Handeni Township Authority,2022-03-01,2022-07-01,0.725,1472
85,Handeni Township Authority,2022-02-02,2022-07-01,0.704,4128
85,Handeni Township Authority,2022-02-19,2022-07-01,0.714,2587
85,Handeni Township Authority,2022-02-13,2022-07-01,0.708,3198
85,Handeni Township Authority,2022-02-08,2022-07-01,0.718,3460
85,Handeni Township Authority,2022-02-03,2022-07-01,0.709,4087
85,Handeni Township Authority,2022-02-01,2022-07-01,0.708,4062
85,Handeni Township Authority,2022-02-26,2022-07-01,0.722,1772
85,Handeni Township Authority,2022-02-10,2022-07-01,0.713,3461
85,Handeni Township Authority,2021-10-15,2022-02-20,0,3889
85,Handeni Township Authority,2021-10-12,2022-02-16,0,4007
85,Handeni Township Authority,2021-10-20,2022-02-24,0,3775
85,Handeni Township Authority,2021-11-03,2022-03-06,0,3004
85,Handeni Township Authority,2021-10-29,2022-03-06,0,3448
85,Handeni Township Authority,2021-10-09,2022-02-12,0,4059
85,Handeni Township Authority,2021-10-11,2022-02-15,0,4108
85,Handeni Township Authority,2021-10-06,2022-02-08,0,3960
85,Handeni Township Authority,2021-10-15,2022-02-20,0,3853
85,Handeni Township Authority,2021-10-20,2022-02-24,0,3812
85,Handeni Township Authority,2021-10-16,2022-02-21,0,3881
85,Handeni Township Authority,2021-10-29,2022-03-06,0,3464
85,Handeni Township Authority,2021-10-19,2022-02-23,0,3852
85,Handeni Township Authority,2021-10-31,2022-03-06,0,3332
85,Handeni Township Authority,2021-10-17,2022-02-20,0,3840
85,Handeni Township Authority,2021-10-06,2022-02-08,0,3960
85,Handeni Township Authority,2021-10-14,2022-02-19,0,4040
85,Handeni Township Authority,2021-10-28,2022-03-06,0,3493
85,Handeni Township Authority,2021-10-30,2022-03-06,0,3404
85,Handeni Township Authority,2021-10-07,2022-02-10,0,3960
85,Handeni Township Authority,2021-10-18,2022-02-22,0,3897
85,Handeni Township Authority,2021-10-12,2022-02-16,0,4048
85,Handeni Township Authority,2021-10-08,2022-02-11,0,4059
85,Handeni Township Authority,2021-10-29,2022-03-06,0,3458
85,Handeni Township Authority,2021-10-15,2022-02-20,0,3891
85,Handeni Township Authority,2021-10-06,2022-02-08,0,3960
85,Handeni Township Authority,2021-10-07,2022-02-10,0,3960
85,Handeni Township Authority,2021-10-22,2022-02-27,0,3745
85,Handeni Township Authority,2021-10-18,2022-02-22,0,3856
85,Handeni Township Authority,2021-10-25,2022-03-03,0,3852
85,Handeni Township Authority,2021-10-22,2022-02-27,0,3737
85,Handeni Township Authority,2021-10-09,2022-02-12,0,4059
85,Handeni Township Authority,2021-10-27,2022-03-06,0,3595
85,Handeni Township Authority,2021-10-31,2022-03-06,0,3307
85,Handeni Township Authority,2021-11-04,2022-03-06,0,2876
85,Handeni Township Authority,2021-10-16,2022-02-21,0,3889
85,Handeni Township Authority,2021-10-14,2022-02-19,0,4021
85,Handeni Township Authority,2021-10-20,2022-02-24,0,3813
85,Handeni Township Authority,2021-11-01,2022-03-06,0,3242
85,Handeni Township Authority,2021-10-17,2022-02-20,0,3849
85,Handeni Township Authority,2023-02-20,2023-06-29,0.664,2794
